facility_id,day,total_staff,nurses_on_duty,doctors_on_duty,beds_occupied,beds_available,patient_visits,avg_congestion,weighted_demand,staff_to_patient_ratio,beds_occupancy_ratio
HF_L6_001,7/10/2023,59,41,22,198,100,20,251.2,32,2.80952381,1.98
HF_L6_001,7/11/2023,84,37,19,261,87,31,298.0645161,49,2.625,3
HF_L6_001,7/12/2023,60,37,24,161,103,35,260.5714286,54,1.666666667,1.563106796
HF_L6_001,7/13/2023,66,43,26,231,93,20,314.5,35,3.142857143,2.483870968
HF_L6_001,7/14/2023,67,30,27,211,79,28,288.4642857,43,2.310344828,2.670886076
HF_L6_001,7/15/2023,48,34,24,250,88,28,317.9642857,42,1.655172414,2.840909091
HF_L6_001,7/16/2023,73,50,28,271,103,24,264.5833333,36,2.92,2.631067961
HF_L6_001,7/17/2023,81,25,24,159,110,28,245.3214286,32,2.793103448,1.445454545
HF_L6_001,7/18/2023,83,28,14,208,108,35,286.1142857,52,2.305555556,1.925925926
HF_L6_001,7/19/2023,63,49,25,235,91,29,388.7241379,42,2.1,2.582417582
HF_L6_001,7/20/2023,59,24,22,182,98,39,281.3846154,58,1.475,1.857142857
HF_L6_001,7/21/2023,61,36,22,231,104,26,277.3461538,39,2.259259259,2.221153846
HF_L6_001,7/22/2023,58,41,23,230,86,59,304.7288136,81,0.966666667,2.674418605
HF_L6_001,7/23/2023,61,36,23,160,87,29,315.1034483,50,2.033333333,1.83908046
HF_L6_001,7/24/2023,70,40,21,250,115,36,318.2777778,48,1.891891892,2.173913043
HF_L6_001,7/25/2023,51,40,29,194,112,25,278.72,36,1.961538462,1.732142857
HF_L6_001,7/26/2023,59,46,20,138,84,29,283.2068966,39,1.966666667,1.642857143
HF_L6_001,7/27/2023,57,48,20,147,92,34,310.5294118,51,1.628571429,1.597826087
HF_L6_001,7/28/2023,78,39,21,145,112,29,293,37,2.6,1.294642857
HF_L6_001,7/29/2023,72,38,19,184,89,36,296.5277778,43,1.945945946,2.06741573
HF_L6_001,7/30/2023,78,42,19,183,77,40,317.5,53,1.902439024,2.376623377
HF_L6_001,7/31/2023,60,33,20,151,87,31,332.0967742,55,1.875,1.735632184
HF_L6_001,8/1/2023,72,25,24,215,104,34,272.7647059,58,2.057142857,2.067307692
HF_L6_001,8/2/2023,50,34,27,169,138,52,297.3846154,68,0.943396226,1.224637681
HF_L6_001,8/3/2023,44,33,22,253,111,23,325.3043478,35,1.833333333,2.279279279
HF_L6_001,8/4/2023,67,32,21,212,69,29,328.3103448,45,2.233333333,3.072463768
HF_L6_001,8/5/2023,58,58,15,248,122,32,291.875,52,1.757575758,2.032786885
HF_L6_001,8/6/2023,55,40,16,198,104,36,333.6944444,49,1.486486486,1.903846154
HF_L6_001,8/7/2023,37,40,21,238,120,18,309.8333333,34,1.947368421,1.983333333
HF_L6_001,8/8/2023,66,40,13,179,82,45,297.2666667,52,1.434782609,2.182926829
HF_L6_001,8/9/2023,79,40,24,151,90,33,287.1515152,56,2.323529412,1.677777778
HF_L6_001,8/10/2023,88,43,19,235,70,31,312.9677419,48,2.75,3.357142857
HF_L6_001,8/11/2023,57,32,22,213,114,34,307.8529412,48,1.628571429,1.868421053
HF_L6_001,8/12/2023,87,50,20,203,131,27,303.1481481,41,3.107142857,1.549618321
HF_L6_001,8/13/2023,35,40,25,130,73,34,268.0882353,50,1,1.780821918
HF_L6_001,8/14/2023,69,36,24,198,116,27,323.9259259,34,2.464285714,1.706896552
HF_L6_001,8/15/2023,53,41,19,213,102,24,326.375,42,2.12,2.088235294
HF_L6_001,8/16/2023,85,29,21,242,98,36,316.25,48,2.297297297,2.469387755
HF_L6_001,8/17/2023,65,41,26,146,79,35,272.2,40,1.805555556,1.848101266
HF_L6_001,8/18/2023,72,28,20,218,115,28,289.5357143,29,2.482758621,1.895652174
HF_L6_001,8/19/2023,67,45,22,225,120,28,330.8928571,43,2.310344828,1.875
HF_L6_001,8/20/2023,59,48,22,243,78,34,339,58,1.685714286,3.115384615
HF_L6_001,8/21/2023,63,36,25,162,118,19,224.6315789,41,3.15,1.372881356
HF_L6_001,8/22/2023,53,53,19,166,63,38,285.9473684,58,1.358974359,2.634920635
HF_L6_001,8/23/2023,62,43,20,191,124,40,312.25,58,1.512195122,1.540322581
HF_L6_001,8/24/2023,87,44,28,197,77,25,345.76,45,3.346153846,2.558441558
HF_L6_001,8/25/2023,44,37,12,205,81,24,291.8333333,38,1.76,2.530864198
HF_L6_001,8/26/2023,80,39,24,207,105,32,310.625,56,2.424242424,1.971428571
HF_L6_001,8/27/2023,60,27,21,227,74,28,272.1428571,37,2.068965517,3.067567568
HF_L6_001,8/28/2023,40,47,24,195,80,27,248.962963,46,1.428571429,2.4375
HF_L6_001,8/29/2023,56,43,21,200,118,35,297.0857143,53,1.555555556,1.694915254
HF_L6_001,8/30/2023,59,45,15,211,108,31,308.8064516,41,1.84375,1.953703704
HF_L6_001,8/31/2023,64,39,23,224,71,43,325.4418605,64,1.454545455,3.154929577
HF_L6_001,9/1/2023,69,41,18,227,103,33,266.6666667,59,2.029411765,2.203883495
HF_L6_001,9/2/2023,71,55,18,155,123,32,287.78125,42,2.151515152,1.260162602
HF_L6_001,9/3/2023,52,28,23,217,77,34,312.4411765,54,1.485714286,2.818181818
HF_L6_001,9/4/2023,83,33,24,210,108,33,326.0909091,59,2.441176471,1.944444444
HF_L6_001,9/5/2023,61,45,22,235,107,33,325.6060606,53,1.794117647,2.196261682
HF_L6_001,9/6/2023,73,36,24,200,109,40,330.8,83,1.780487805,1.834862385
HF_L6_001,9/7/2023,57,37,17,286,64,33,338.1515152,44,1.676470588,4.46875
HF_L6_001,9/8/2023,71,42,26,242,93,40,295.6,66,1.731707317,2.602150538
HF_L6_001,9/9/2023,80,39,19,168,96,38,318.8157895,57,2.051282051,1.75
HF_L6_001,9/10/2023,66,42,19,235,75,37,299.1621622,57,1.736842105,3.133333333
HF_L6_001,9/11/2023,58,43,19,229,116,35,284,54,1.611111111,1.974137931
HF_L6_001,9/12/2023,77,55,22,201,85,28,289.5357143,29,2.655172414,2.364705882
HF_L6_001,9/13/2023,63,39,22,190,120,27,298.0740741,41,2.25,1.583333333
HF_L6_001,9/14/2023,54,38,25,274,104,26,300.5769231,30,2,2.634615385
HF_L6_001,9/15/2023,79,47,26,203,82,36,281.4722222,51,2.135135135,2.475609756
HF_L6_001,9/16/2023,84,36,22,118,121,31,253.6129032,46,2.625,0.975206612
HF_L6_001,9/17/2023,68,32,24,130,107,38,310.4736842,58,1.743589744,1.214953271
HF_L6_001,9/18/2023,57,38,23,198,117,32,283.96875,53,1.727272727,1.692307692
HF_L6_001,9/19/2023,69,33,25,237,98,36,324.1944444,48,1.864864865,2.418367347
HF_L6_001,9/20/2023,62,50,28,283,99,27,313.4444444,36,2.214285714,2.858585859
HF_L6_001,9/21/2023,61,28,22,216,95,28,304.4642857,42,2.103448276,2.273684211
HF_L6_001,9/22/2023,78,35,25,212,118,39,280.8205128,69,1.95,1.796610169
HF_L6_001,9/23/2023,36,43,26,211,105,27,354.7407407,43,1.285714286,2.00952381
HF_L6_001,9/24/2023,75,41,27,133,80,34,333.4117647,53,2.142857143,1.6625
HF_L6_001,9/25/2023,73,47,23,142,97,32,299.96875,51,2.212121212,1.463917526
HF_L6_001,9/26/2023,70,41,24,178,104,29,322.2758621,42,2.333333333,1.711538462
HF_L6_001,9/27/2023,41,40,15,224,139,30,335.2666667,46,1.322580645,1.611510791
HF_L6_001,9/28/2023,62,39,19,193,96,35,321.7142857,56,1.722222222,2.010416667
HF_L6_001,9/29/2023,69,41,25,185,80,32,297.96875,57,2.090909091,2.3125
HF_L6_001,9/30/2023,49,39,27,112,104,34,299.8529412,48,1.4,1.076923077
HF_L6_001,10/1/2023,54,52,25,176,98,39,285.6666667,58,1.35,1.795918367
HF_L6_001,10/2/2023,59,44,23,180,59,39,329.7692308,46,1.475,3.050847458
HF_L6_001,10/3/2023,51,50,22,129,88,30,323.4666667,45,1.64516129,1.465909091
HF_L6_001,10/4/2023,78,49,22,137,126,30,322.7,38,2.516129032,1.087301587
HF_L6_001,10/5/2023,85,43,31,118,116,39,279.5641026,61,2.125,1.017241379
HF_L6_001,10/6/2023,56,57,20,176,96,45,284.0222222,76,1.217391304,1.833333333
HF_L6_001,10/7/2023,60,29,16,193,105,27,276.5555556,42,2.142857143,1.838095238
HF_L6_001,10/8/2023,70,31,21,241,125,45,327.6,69,1.52173913,1.928
HF_L6_001,10/9/2023,78,41,26,234,130,33,284.8787879,51,2.294117647,1.8
HF_L6_001,10/10/2023,89,46,15,246,83,48,313.625,78,1.816326531,2.963855422
HF_L6_001,10/11/2023,69,29,15,143,80,40,296.6,62,1.682926829,1.7875
HF_L6_001,10/12/2023,80,43,23,163,100,38,297.3421053,63,2.051282051,1.63
HF_L6_001,10/13/2023,80,33,15,120,116,34,321.7941176,50,2.285714286,1.034482759
HF_L6_001,10/14/2023,68,43,17,251,69,42,313.3571429,48,1.581395349,3.637681159
HF_L6_001,10/15/2023,41,37,22,186,85,32,303.6875,52,1.242424242,2.188235294
HF_L6_001,10/16/2023,35,44,24,258,90,29,300.137931,51,1.166666667,2.866666667
HF_L6_001,10/17/2023,57,46,23,133,107,32,324.9375,46,1.727272727,1.242990654
HF_L6_001,10/18/2023,70,52,23,254,81,42,280.952381,61,1.627906977,3.135802469
HF_L6_001,10/19/2023,45,45,20,224,111,27,234.2592593,31,1.607142857,2.018018018
HF_L6_001,10/20/2023,61,45,16,197,108,28,313.3928571,38,2.103448276,1.824074074
HF_L6_001,10/21/2023,64,40,23,245,59,27,272.8888889,55,2.285714286,4.152542373
HF_L6_001,10/22/2023,56,46,18,196,106,26,332.5,43,2.074074074,1.849056604
HF_L6_001,10/23/2023,67,52,19,175,118,42,283.452381,65,1.558139535,1.483050847
HF_L6_001,10/24/2023,48,27,15,201,92,26,294.9230769,38,1.777777778,2.184782609
HF_L6_001,10/25/2023,77,40,21,207,112,41,307.4390244,61,1.833333333,1.848214286
HF_L6_001,10/26/2023,49,20,16,130,91,38,296,54,1.256410256,1.428571429
HF_L6_001,10/27/2023,67,54,19,152,100,36,290.8888889,58,1.810810811,1.52
HF_L6_001,10/28/2023,48,30,13,183,111,36,336.25,47,1.297297297,1.648648649
HF_L6_001,10/29/2023,48,35,27,202,108,34,324.4411765,43,1.371428571,1.87037037
HF_L6_001,10/30/2023,69,28,28,245,89,28,307.3214286,51,2.379310345,2.752808989
HF_L6_001,10/31/2023,48,55,20,305,113,30,317.8666667,55,1.548387097,2.699115044
HF_L6_001,11/1/2023,45,39,10,193,78,36,273.2222222,58,1.216216216,2.474358974
HF_L6_001,11/2/2023,66,35,18,264,100,37,290.6756757,65,1.736842105,2.64
HF_L6_001,11/3/2023,74,43,27,189,99,30,306.1666667,47,2.387096774,1.909090909
HF_L6_001,11/4/2023,70,53,14,220,68,34,326.2647059,42,2,3.235294118
HF_L6_001,11/5/2023,58,55,23,231,101,29,325.6551724,43,1.933333333,2.287128713
HF_L6_001,11/6/2023,40,32,26,127,105,40,311.55,53,0.975609756,1.20952381
HF_L6_001,11/7/2023,48,45,19,191,95,31,304.5806452,43,1.5,2.010526316
HF_L6_001,11/8/2023,60,52,23,234,86,36,316.8888889,47,1.621621622,2.720930233
HF_L6_001,11/9/2023,40,46,24,226,95,36,287.8333333,52,1.081081081,2.378947368
HF_L6_001,11/10/2023,72,38,24,263,74,32,266.0625,40,2.181818182,3.554054054
HF_L6_001,11/11/2023,60,55,27,225,123,28,268.5714286,42,2.068965517,1.829268293
HF_L6_001,11/12/2023,68,34,17,239,85,33,284.3939394,48,2,2.811764706
HF_L6_001,11/13/2023,57,41,20,243,112,37,247.5405405,61,1.5,2.169642857
HF_L6_001,11/14/2023,60,34,23,126,90,30,305.9,48,1.935483871,1.4
HF_L6_001,11/15/2023,66,50,20,223,76,36,297.5,59,1.783783784,2.934210526
HF_L6_001,11/16/2023,58,42,20,201,80,27,261.5555556,40,2.071428571,2.5125
HF_L6_001,11/17/2023,56,40,22,198,63,28,328.6071429,31,1.931034483,3.142857143
HF_L6_001,11/18/2023,80,40,24,221,79,34,274.7352941,36,2.285714286,2.797468354
HF_L6_001,11/19/2023,97,45,27,231,109,30,277.7666667,36,3.129032258,2.119266055
HF_L6_001,11/20/2023,64,53,22,188,93,39,303.8717949,56,1.6,2.021505376
HF_L6_001,11/21/2023,63,57,22,176,124,23,312,25,2.625,1.419354839
HF_L6_001,11/22/2023,65,42,23,187,90,33,304.1212121,44,1.911764706,2.077777778
HF_L6_001,11/23/2023,47,41,22,236,103,33,272.7272727,54,1.382352941,2.291262136
HF_L6_001,11/24/2023,77,51,30,196,120,33,265.3333333,46,2.264705882,1.633333333
HF_L6_001,11/25/2023,55,32,23,222,85,27,351.1851852,42,1.964285714,2.611764706
HF_L6_001,11/26/2023,68,52,19,267,107,41,276.4146341,53,1.619047619,2.495327103
HF_L6_001,11/27/2023,74,42,13,190,116,38,358.9210526,49,1.897435897,1.637931034
HF_L6_001,11/28/2023,68,21,24,210,104,41,302.0731707,64,1.619047619,2.019230769
HF_L6_001,11/29/2023,81,47,25,188,121,31,247.3225806,52,2.53125,1.553719008
HF_L6_001,11/30/2023,53,45,23,235,114,37,316.3783784,56,1.394736842,2.061403509
HF_L6_001,12/1/2023,59,42,14,208,113,29,318.3793103,42,1.966666667,1.840707965
HF_L6_001,12/2/2023,84,54,24,236,81,35,265.6,47,2.333333333,2.913580247
HF_L6_001,12/3/2023,54,38,23,196,92,35,327.2571429,66,1.5,2.130434783
HF_L6_001,12/4/2023,79,36,28,214,68,33,339.2424242,41,2.323529412,3.147058824
HF_L6_001,12/5/2023,68,48,22,229,115,30,298.5666667,55,2.193548387,1.991304348
HF_L6_001,12/6/2023,55,51,26,181,76,28,320.3571429,45,1.896551724,2.381578947
HF_L6_001,12/7/2023,72,41,19,223,89,38,290.8684211,57,1.846153846,2.505617978
HF_L6_001,12/8/2023,67,40,21,149,126,33,327.5151515,48,1.970588235,1.182539683
HF_L6_001,12/9/2023,62,49,21,237,85,41,259.8536585,72,1.476190476,2.788235294
HF_L6_001,12/10/2023,51,41,28,176,95,29,341.6896552,40,1.7,1.852631579
HF_L6_001,12/11/2023,56,44,19,231,122,33,340.3333333,51,1.647058824,1.893442623
HF_L6_001,12/12/2023,57,36,23,161,70,35,308.8285714,47,1.583333333,2.3
HF_L6_001,12/13/2023,52,41,23,213,75,31,278.3225806,38,1.625,2.84
HF_L6_001,12/14/2023,88,41,19,152,118,36,277.8055556,72,2.378378378,1.288135593
HF_L6_001,12/15/2023,63,52,24,246,94,35,264.7428571,53,1.75,2.617021277
HF_L6_001,12/16/2023,59,57,19,258,107,24,296.2083333,37,2.36,2.411214953
HF_L6_001,12/17/2023,83,52,22,148,120,34,291.4411765,50,2.371428571,1.233333333
HF_L6_001,12/18/2023,84,33,28,187,86,34,278.7058824,58,2.4,2.174418605
HF_L6_001,12/19/2023,54,43,28,141,121,32,296.28125,57,1.636363636,1.165289256
HF_L6_001,12/20/2023,77,41,19,153,63,32,267.0625,56,2.333333333,2.428571429
HF_L6_001,12/21/2023,57,50,19,242,110,35,308.7142857,49,1.583333333,2.2
HF_L6_001,12/22/2023,66,42,30,213,89,27,314.1851852,42,2.357142857,2.393258427
HF_L6_001,12/23/2023,66,33,23,231,147,32,291.3125,48,2,1.571428571
HF_L6_001,12/24/2023,59,37,26,237,85,31,326.3870968,49,1.84375,2.788235294
HF_L6_001,12/25/2023,50,36,26,203,100,30,339.5333333,48,1.612903226,2.03
HF_L6_001,12/26/2023,59,51,20,216,123,36,256.9166667,49,1.594594595,1.756097561
HF_L6_001,12/27/2023,59,49,18,228,71,26,295.2692308,34,2.185185185,3.211267606
HF_L6_001,12/28/2023,69,50,22,225,94,29,323.8965517,41,2.3,2.393617021
HF_L6_001,12/29/2023,47,49,21,186,109,38,325.2894737,51,1.205128205,1.706422018
HF_L6_001,12/30/2023,55,28,18,261,106,36,272.6944444,57,1.486486486,2.462264151
HF_L6_001,12/31/2023,61,29,29,161,93,37,265.8378378,60,1.605263158,1.731182796
HF_L6_001,1/1/2024,42,50,25,182,98,44,318.4545455,71,0.933333333,1.857142857
HF_L6_001,1/2/2024,93,29,24,139,81,31,246.7096774,48,2.90625,1.716049383
HF_L6_001,1/3/2024,66,64,20,174,96,28,265.7142857,49,2.275862069,1.8125
HF_L6_001,1/4/2024,61,42,20,247,104,29,285.3793103,39,2.033333333,2.375
HF_L6_001,1/5/2024,77,28,29,172,128,35,275.0571429,52,2.138888889,1.34375
HF_L6_001,1/6/2024,90,32,22,274,97,38,311.5526316,59,2.307692308,2.824742268
HF_L6_001,1/7/2024,52,52,27,171,99,32,273.6875,53,1.575757576,1.727272727
HF_L6_001,1/8/2024,65,49,20,192,85,23,264.6956522,37,2.708333333,2.258823529
HF_L6_001,1/9/2024,41,41,20,284,97,29,275.0344828,38,1.366666667,2.927835052
HF_L6_001,1/10/2024,73,40,25,128,126,34,296.7941176,50,2.085714286,1.015873016
HF_L6_001,1/11/2024,54,51,20,184,75,40,301.45,68,1.317073171,2.453333333
HF_L6_001,1/12/2024,58,51,22,208,131,40,275.525,64,1.414634146,1.58778626
HF_L6_001,1/13/2024,90,37,20,194,105,23,279.7826087,46,3.75,1.847619048
HF_L6_001,1/14/2024,73,44,25,189,123,30,245.8666667,48,2.35483871,1.536585366
HF_L6_001,1/15/2024,44,31,25,226,131,30,316.1333333,50,1.419354839,1.72519084
HF_L6_001,1/16/2024,75,32,27,166,98,28,363.5714286,40,2.586206897,1.693877551
HF_L6_001,1/17/2024,61,41,13,229,62,32,327.3125,57,1.848484848,3.693548387
HF_L6_001,1/18/2024,60,42,30,233,131,39,297.3589744,60,1.5,1.778625954
HF_L6_001,1/19/2024,57,50,19,217,115,28,289.6785714,40,1.965517241,1.886956522
HF_L6_001,1/20/2024,59,41,21,190,106,35,290.6,39,1.638888889,1.79245283
HF_L6_001,1/21/2024,70,36,20,221,116,33,274.3333333,51,2.058823529,1.905172414
HF_L6_001,1/22/2024,60,50,18,164,106,32,298.5,40,1.818181818,1.547169811
HF_L6_001,1/23/2024,60,29,25,179,117,28,303.6785714,40,2.068965517,1.52991453
HF_L6_001,1/24/2024,63,18,31,253,72,31,282.4516129,35,1.96875,3.513888889
HF_L6_001,1/25/2024,48,32,22,299,119,31,314.9354839,49,1.5,2.512605042
HF_L6_001,1/26/2024,78,49,16,259,96,30,327.8666667,47,2.516129032,2.697916667
HF_L6_001,1/27/2024,85,35,19,219,90,33,297.7878788,48,2.5,2.433333333
HF_L6_001,1/28/2024,49,37,26,202,98,37,294.2702703,60,1.289473684,2.06122449
HF_L6_001,1/29/2024,45,37,22,211,116,24,282.2916667,39,1.8,1.818965517
HF_L6_001,1/30/2024,68,42,22,133,95,27,330.4074074,43,2.428571429,1.4
HF_L6_001,1/31/2024,75,34,21,296,112,39,352.2564103,65,1.875,2.642857143
HF_L6_001,2/1/2024,71,30,24,170,98,28,234.7142857,38,2.448275862,1.734693878
HF_L6_001,2/2/2024,56,42,22,275,82,36,294.0277778,50,1.513513514,3.353658537
HF_L6_001,2/3/2024,59,50,19,229,108,36,278.4166667,52,1.594594595,2.12037037
HF_L6_001,2/4/2024,40,34,24,178,98,38,333,53,1.025641026,1.816326531
HF_L6_001,2/5/2024,60,41,17,253,133,41,309.2682927,58,1.428571429,1.902255639
HF_L6_001,2/6/2024,65,43,19,248,77,41,284.4390244,65,1.547619048,3.220779221
HF_L6_001,2/7/2024,52,37,20,200,114,38,295.7368421,45,1.333333333,1.754385965
HF_L6_001,2/8/2024,67,39,23,197,123,32,314.5,61,2.03030303,1.601626016
HF_L6_001,2/9/2024,56,47,24,141,90,24,312.875,40,2.24,1.566666667
HF_L6_001,2/10/2024,82,39,24,238,108,25,302,34,3.153846154,2.203703704
HF_L6_001,2/11/2024,61,34,22,245,101,43,318.6976744,58,1.386363636,2.425742574
HF_L6_001,2/12/2024,68,37,22,175,92,34,329.4705882,48,1.942857143,1.902173913
HF_L6_001,2/13/2024,58,29,11,174,82,43,294.2790698,70,1.318181818,2.12195122
HF_L6_001,2/14/2024,78,45,26,265,96,42,305.6428571,66,1.813953488,2.760416667
HF_L6_001,2/15/2024,64,43,24,204,86,41,289.3902439,54,1.523809524,2.372093023
HF_L6_001,2/16/2024,86,49,24,196,78,29,296.1034483,50,2.866666667,2.512820513
HF_L6_001,2/17/2024,62,43,24,167,76,33,245.6060606,43,1.823529412,2.197368421
HF_L6_001,2/18/2024,49,27,24,181,104,28,259.1428571,39,1.689655172,1.740384615
HF_L6_001,2/19/2024,55,34,26,178,101,25,333.56,31,2.115384615,1.762376238
HF_L6_001,2/20/2024,53,38,19,213,72,35,304.2,50,1.472222222,2.958333333
HF_L6_001,2/21/2024,75,54,23,237,67,27,288.3333333,34,2.678571429,3.537313433
HF_L6_001,2/22/2024,78,41,19,202,94,31,302.1935484,46,2.4375,2.14893617
HF_L6_001,2/23/2024,76,47,22,217,103,23,302.6521739,32,3.166666667,2.106796117
HF_L6_001,2/24/2024,61,53,18,167,72,40,300.675,51,1.487804878,2.319444444
HF_L6_001,2/25/2024,46,41,18,224,80,33,262.4545455,38,1.352941176,2.8
HF_L6_001,2/26/2024,56,32,18,243,94,40,324.575,61,1.365853659,2.585106383
HF_L6_001,2/27/2024,79,36,16,260,88,33,307.0606061,45,2.323529412,2.954545455
HF_L6_001,2/28/2024,51,46,26,129,110,31,299.3225806,44,1.59375,1.172727273
HF_L6_001,2/29/2024,68,28,18,275,100,44,297.8409091,71,1.511111111,2.75
HF_L6_001,3/1/2024,70,41,17,169,67,27,325.6296296,52,2.5,2.52238806
HF_L6_001,3/2/2024,61,35,24,231,90,36,338.6666667,47,1.648648649,2.566666667
HF_L6_001,3/3/2024,78,47,16,239,120,23,251.5652174,32,3.25,1.991666667
HF_L6_001,3/4/2024,72,47,20,280,118,41,285.804878,52,1.714285714,2.372881356
HF_L6_001,3/5/2024,72,33,23,179,96,36,324.5555556,47,1.945945946,1.864583333
HF_L6_001,3/6/2024,63,36,17,178,101,33,276.7878788,48,1.852941176,1.762376238
HF_L6_001,3/7/2024,48,49,30,129,77,29,337.7241379,47,1.6,1.675324675
HF_L6_001,3/8/2024,66,35,21,222,78,28,258.7857143,38,2.275862069,2.846153846
HF_L6_001,3/9/2024,45,38,22,214,112,29,311.4482759,42,1.5,1.910714286
HF_L6_001,3/10/2024,67,31,18,231,104,30,306.6666667,37,2.161290323,2.221153846
HF_L6_001,3/11/2024,64,41,15,255,89,41,282.7560976,72,1.523809524,2.865168539
HF_L6_001,3/12/2024,68,41,12,152,67,35,313.1428571,62,1.888888889,2.268656716
HF_L6_001,3/13/2024,77,33,20,289,66,35,296.9714286,56,2.138888889,4.378787879
HF_L6_001,3/14/2024,50,33,24,128,93,28,252.3214286,45,1.724137931,1.376344086
HF_L6_001,3/15/2024,52,54,19,218,103,21,315.8571429,35,2.363636364,2.116504854
HF_L6_001,3/16/2024,71,38,22,223,105,27,346.2962963,47,2.535714286,2.123809524
HF_L6_001,3/17/2024,68,49,20,216,110,38,321.8947368,64,1.743589744,1.963636364
HF_L6_001,3/18/2024,43,46,22,214,95,42,294.0952381,48,1,2.252631579
HF_L6_001,3/19/2024,55,29,26,188,103,41,295.6097561,70,1.30952381,1.825242718
HF_L6_001,3/20/2024,59,44,15,149,114,35,269.1142857,58,1.638888889,1.307017544
HF_L6_001,3/21/2024,55,34,26,88,106,35,314.3428571,47,1.527777778,0.830188679
HF_L6_001,3/22/2024,58,55,20,279,90,31,336.2903226,48,1.8125,3.1
HF_L6_001,3/23/2024,52,33,21,223,110,38,294.5789474,52,1.333333333,2.027272727
HF_L6_001,3/24/2024,68,39,19,190,87,35,328.8571429,61,1.888888889,2.183908046
HF_L6_001,3/25/2024,75,42,23,108,112,32,345.03125,42,2.272727273,0.964285714
HF_L6_001,3/26/2024,73,21,20,181,119,38,313.2894737,61,1.871794872,1.521008403
HF_L6_001,3/27/2024,49,35,20,153,91,39,314.2051282,67,1.225,1.681318681
HF_L6_001,3/28/2024,70,49,22,240,98,33,307.0606061,41,2.058823529,2.448979592
HF_L6_001,3/29/2024,63,45,20,273,105,35,252.8571429,50,1.75,2.6
HF_L6_001,3/30/2024,58,43,21,210,90,32,296.875,46,1.757575758,2.333333333
HF_L6_001,3/31/2024,58,42,18,218,109,36,287.8611111,49,1.567567568,2
HF_L6_001,4/1/2024,79,38,19,92,128,36,299.0555556,48,2.135135135,0.71875
HF_L6_001,4/2/2024,62,28,24,168,86,35,303.3428571,49,1.722222222,1.953488372
HF_L6_001,4/3/2024,52,51,23,324,72,34,323.1470588,48,1.485714286,4.5
HF_L6_001,4/4/2024,53,34,31,236,120,34,283.5882353,50,1.514285714,1.966666667
HF_L6_001,4/5/2024,66,44,26,236,115,36,267.5555556,43,1.783783784,2.052173913
HF_L6_001,4/6/2024,49,39,25,158,76,28,317,49,1.689655172,2.078947368
HF_L6_001,4/7/2024,64,29,16,234,89,24,324.2916667,26,2.56,2.629213483
HF_L6_001,4/8/2024,69,38,23,138,96,36,334.9722222,46,1.864864865,1.4375
HF_L6_001,4/9/2024,66,37,23,160,85,27,300.2962963,51,2.357142857,1.882352941
HF_L6_001,4/10/2024,80,58,20,160,115,46,277.1521739,59,1.70212766,1.391304348
HF_L6_001,4/11/2024,73,34,25,260,117,29,297.1724138,44,2.433333333,2.222222222
HF_L6_001,4/12/2024,73,26,21,190,90,39,288.2051282,68,1.825,2.111111111
HF_L6_001,4/13/2024,57,28,22,200,103,40,258.925,65,1.390243902,1.941747573
HF_L6_001,4/14/2024,71,49,19,157,103,37,269.0810811,72,1.868421053,1.524271845
HF_L6_001,4/15/2024,79,39,22,183,124,32,292.28125,42,2.393939394,1.475806452
HF_L6_001,4/16/2024,73,53,21,179,71,31,321.3548387,41,2.28125,2.521126761
HF_L6_001,4/17/2024,47,44,25,216,81,40,256.325,69,1.146341463,2.666666667
HF_L6_001,4/18/2024,56,41,20,218,104,35,306.0285714,57,1.555555556,2.096153846
HF_L6_001,4/19/2024,74,47,17,236,105,34,287,53,2.114285714,2.247619048
HF_L6_001,4/20/2024,53,42,19,123,101,34,307.5588235,59,1.514285714,1.217821782
HF_L6_001,4/21/2024,73,39,21,193,95,36,322.5277778,44,1.972972973,2.031578947
HF_L6_001,4/22/2024,59,36,25,211,140,27,329.5925926,46,2.107142857,1.507142857
HF_L6_001,4/23/2024,73,42,18,256,131,30,315.3666667,49,2.35483871,1.954198473
HF_L6_001,4/24/2024,47,41,25,127,106,29,274.3103448,44,1.566666667,1.198113208
HF_L6_001,4/25/2024,58,47,21,245,74,33,288,46,1.705882353,3.310810811
HF_L6_001,4/26/2024,74,35,24,224,111,37,317.3513514,40,1.947368421,2.018018018
HF_L6_001,4/27/2024,49,43,21,185,131,30,297.6,51,1.580645161,1.41221374
HF_L6_001,4/28/2024,62,42,15,138,113,27,343.1111111,52,2.214285714,1.221238938
HF_L6_001,4/29/2024,69,42,20,193,97,38,304.0526316,51,1.769230769,1.989690722
HF_L6_001,4/30/2024,76,50,17,174,122,35,330.7428571,57,2.111111111,1.426229508
